subj,is.analysis.group,roi,param,beta
849971,TRUE,frontoparietal_L,target,-0.017016799947442
873968,TRUE,frontoparietal_L,target,0.107514950192757
877168,TRUE,frontoparietal_L,target,0.208764963003908
DMCC1328342,FALSE,frontoparietal_L,target,0.209319552814604
DMCC1596165,FALSE,frontoparietal_L,target,-0.0656283185043664
DMCC1971064,TRUE,frontoparietal_L,target,-0.086948495864091
DMCC2442951,TRUE,frontoparietal_L,target,0.0613381282307119
DMCC2803654,FALSE,frontoparietal_L,target,-0.00147672391281532
DMCC2834766,FALSE,frontoparietal_L,target,0.0123028907199892
DMCC3062542,TRUE,frontoparietal_L,target,-0.000626490832472994
DMCC4191255,FALSE,frontoparietal_L,target,-0.00608709739504334
DMCC4260551,FALSE,frontoparietal_L,target,-0.00688179170931214
DMCC4854075,TRUE,frontoparietal_L,target,0.0949630862684822
DMCC5009144,TRUE,frontoparietal_L,target,0.0169723131863636
DMCC5195268,FALSE,frontoparietal_L,target,0.0193343588492305
DMCC5775387,FALSE,frontoparietal_L,target,-0.124933243950962
DMCC6371570,FALSE,frontoparietal_L,target,-0.166410537755612
DMCC6418065,TRUE,frontoparietal_L,target,0.000673598703304494
DMCC6484785,TRUE,frontoparietal_L,target,0.0284499152386551
DMCC6661074,TRUE,frontoparietal_L,target,-0.0275458499799662
DMCC6671683,TRUE,frontoparietal_L,target,0.0642215666065539
DMCC6705371,FALSE,frontoparietal_L,target,0.134299787367122
DMCC6721369,TRUE,frontoparietal_L,target,-0.00920340508501298
DMCC6904377,FALSE,frontoparietal_L,target,-0.0215509404938528
DMCC7297690,TRUE,frontoparietal_L,target,0.0966904807250826
DMCC7921988,TRUE,frontoparietal_L,target,0.0865074419465416
DMCC8033964,TRUE,frontoparietal_L,target,0.100137849059011
DMCC8050964,TRUE,frontoparietal_L,target,-0.0428652693521251
DMCC8078683,FALSE,frontoparietal_L,target,-0.029311388102186
DMCC9441378,TRUE,frontoparietal_L,target,0.0114922890740248
