subj,is.analysis.group,roi.hemi,roi,hemi,model,y,param,coef,beta
DMCC2803654,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,6.78512156981436,0.0783505922868733
DMCC2803654,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,3.35729418886196,0.0387680582391997
DMCC2803654,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,15.0881255044391,0.21669433045986
DMCC2834766,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-4.8513165859564,-0.0574001692814689
DMCC2834766,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,1.08767150928169,0.0128691928570747
DMCC2834766,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,23.1175343018564,0.340190888559783
DMCC3062542,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,1.54838831719128,0.0178952638289999
DMCC3062542,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,5.86163236481031,0.0677449296615476
DMCC3062542,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,0.747326472962091,0.0107422732876076
DMCC4191255,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,8.27599122276028,0.0961594872741803
DMCC4191255,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-8.69052663438259,-0.10097601155093
DMCC4191255,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-1.02143866020984,-0.014760872170457
DMCC4260551,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-6.36360598264728,-0.0734831526278766
DMCC4260551,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,5.8503077078289,0.0675558881845781
DMCC4260551,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,15.6367282082325,0.224573235874099
DMCC4854075,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-2.36721902744148,-0.0273381007914399
DMCC4854075,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-7.03314164648911,-0.0812230439952166
DMCC4854075,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,4.26003833736885,0.0611886702393576
DMCC5009144,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-7.62322815778853,-0.0880457227216071
DMCC5009144,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-3.01868946731237,-0.0348648486337212
DMCC5009144,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-1.64540456012912,-0.0236357643568558
DMCC5195268,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,14.6216328692494,0.169385487593163
DMCC5195268,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-3.45202784503634,-0.0399902955398627
DMCC5195268,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-10.2070722356739,-0.147064930522941
DMCC5775387,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-4.86935028248586,-0.0562283663351637
DMCC5775387,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,1.42231638418079,0.0164240652355357
DMCC5775387,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-2.76553672316384,-0.0397183765280303
DMCC6371570,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,10.1378379741727,0.117365007179519
DMCC6371570,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-4.0213882163035,-0.0465553166346203
DMCC6371570,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,0.820722356739319,0.0118172699888771
DMCC6418065,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-2.78833106335755,-0.0322318303075087
DMCC6418065,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,1.49180286521384,0.017244558021001
DMCC6418065,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-15.9599727602906,-0.229456511722677
DMCC6484785,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,2.85740138216304,0.0329976044052276
DMCC6484785,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-5.38925040355129,-0.0622356921807325
DMCC6484785,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-13.0445167473769,-0.187355637800891
DMCC6661074,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-7.83272800645681,-0.0906204802135998
DMCC6661074,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-5.29701372074255,-0.0612836200460449
DMCC6661074,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-15.3260694108152,-0.220532048629793
DMCC6671683,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,3.96975887812751,0.0458712340067516
DMCC6671683,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,0.435532687651335,0.00503265373192315
DMCC6671683,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,5.97043987086361,0.0858045334003396
DMCC6705371,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,4.81883071025019,0.0557322559908915
DMCC6705371,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,2.96317594834545,0.0342706541128246
DMCC6705371,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,1.82596852300242,0.02626551077706
DMCC6721369,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-0.487597104519772,-0.00563308192703485
DMCC6721369,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,7.91084039548018,0.0913918717858795
DMCC6721369,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,4.14883474576274,0.0596126868243253
DMCC6904377,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,3.1686970338983,0.0375335241856091
DMCC6904377,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,10.3301553672316,0.122361693834795
DMCC6904377,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-2.80896892655366,-0.0413821615759259
DMCC7297690,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,6.94470086763518,0.0802166022956333
DMCC7297690,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,0.432052058111387,0.00499053145370876
DMCC7297690,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,6.33641041162228,0.0910293890813699
DMCC7921988,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-3.16057556497174,-0.0365975020646916
DMCC7921988,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-2.13453389830506,-0.0247165768210552
DMCC7921988,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,8.07309322033897,0.116266030014692
DMCC8033964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,14.5451536016949,0.167959755822023
DMCC8033964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,7.75088276836161,0.0895031027398318
DMCC8033964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,11.041843220339,0.158582810143487
DMCC8050964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,3.77579575262307,0.0436012612137121
DMCC8050964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,3.2560784907183,0.0375997903773084
DMCC8050964,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-12.8571176351897,-0.184655303709328
DMCC8078683,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-7.63099651937045,-0.0890235621266102
DMCC8078683,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-8.27645782889432,-0.0965535439373552
DMCC8078683,FALSE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-3.23862489911218,-0.0469907063417375
DMCC9441378,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-12.2018891242938,-0.140903382811306
DMCC9441378,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,0.511652542372873,0.00590839445515088
DMCC9441378,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,-0.92266949152543,-0.0132515938438846
DMCC9478705,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-6.55122578692493,-0.0756498069297384
DMCC9478705,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,-3.78188054882971,-0.0436709926745773
DMCC9478705,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,6.88529055690073,0.0988860749096421
DMCC9953810,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,target,-5.3802461662631,-0.0621574966189821
DMCC9953810,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,distractor,0.81023002421309,0.009360514079526
DMCC9953810,TRUE,RetrosplenialTemporal_r,RetrosplenialTemporal,r,tdi,rank,incongruency,26.270379338176,0.377472504428337
107321,TRUE,Salience_r,Salience,r,tdi,rank,target,6.11709922316384,0.0707823528197136
107321,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-14.1407132768361,-0.163625424366705
107321,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,20.7385240112995,0.298459167753463
115825,FALSE,Salience_r,Salience,r,tdi,rank,target,-4.99851821025019,-0.0577432954958343
115825,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-6.45275928167876,-0.0745428085470183
115825,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,6.18444814366426,0.0888564278625491
123117,TRUE,Salience_r,Salience,r,tdi,rank,target,1.66295903954802,0.0192186366155433
123117,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-4.88912429378531,-0.0565030773073175
123117,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-4.04449152542374,-0.0581343154799942
130114,TRUE,Salience_r,Salience,r,tdi,rank,target,-0.293306093623885,-0.00341061514650011
130114,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-3.34836561743344,-0.0389353877709836
130114,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,4.14699354317999,0.059975323624118
130518,FALSE,Salience_r,Salience,r,tdi,rank,target,-7.27710729418885,-0.0840388381517289
130518,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-8.50143765133173,-0.0981778767241493
130518,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-21.8252875302663,-0.313479283569798
132017,TRUE,Salience_r,Salience,r,tdi,rank,target,4.65718321226795,0.0537927986794622
132017,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-7.94400726392259,-0.0917572627013459
132017,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-10.6138014527845,-0.152475261258328
138837,TRUE,Salience_r,Salience,r,tdi,rank,target,4.00385895883777,0.0463066884608997
138837,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-3.22679580306701,-0.0373195533398447
138837,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,15.21297417272,0.218829915220933
141422,TRUE,Salience_r,Salience,r,tdi,rank,target,3.79238549233252,0.0438952442345517
141422,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-5.12353712671509,-0.0593027565305937
141422,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,6.84195924132366,0.0984947509219709
150423,TRUE,Salience_r,Salience,r,tdi,rank,target,-12.3712734564165,-0.143133320680921
150423,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-10.4430740516545,-0.120824414107088
150423,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,14.2113851896691,0.204498610487391
158136,TRUE,Salience_r,Salience,r,tdi,rank,target,3.88012636198547,0.0453589719773614
158136,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-0.817418280871669,-0.00955568180951417
158136,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,11.7281830104924,0.170520139142412
160830,TRUE,Salience_r,Salience,r,tdi,rank,target,-2.80350206820015,-0.032380139229901
160830,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-3.25179075867635,-0.0375578240896553
160830,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,17.1913085149314,0.246953039335047
161832,TRUE,Salience_r,Salience,r,tdi,rank,target,9.08386929983857,0.105775508958977
161832,TRUE,Salience_r,Salience,r,tdi,rank,distractor,1.94882465698141,0.0226927439354149
161832,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-13.9935684019371,-0.202661070389137
165032,TRUE,Salience_r,Salience,r,tdi,rank,target,4.66985724374497,0.0541722254465889
165032,TRUE,Salience_r,Salience,r,tdi,rank,distractor,2.69143462469733,0.0312217259872669
165032,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,0.0382869249394697,0.000552396820065737
171330,TRUE,Salience_r,Salience,r,tdi,rank,target,0.737281830104922,0.00852970320274493
171330,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-1.01309019370462,-0.0117205637207716
171330,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,7.18071529459242,0.103322690586774
178243,TRUE,Salience_r,Salience,r,tdi,rank,target,10.7258310633575,0.125145630985048
178243,TRUE,Salience_r,Salience,r,tdi,rank,distractor,11.5915304681194,0.135246339975555
178243,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-1.45669390637611,-0.0211388157712877
178647,FALSE,Salience_r,Salience,r,tdi,rank,target,-4.08182632163034,-0.0471345126349365
178647,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-2.28457929782084,-0.0263809685404842
178647,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,7.18475080710251,0.103186722709075
178950,TRUE,Salience_r,Salience,r,tdi,rank,target,10.7427486884584,0.127023341221006
178950,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-2.14341202582728,-0.0253439194222587
178950,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,13.7463175948346,0.20215388871884
182436,TRUE,Salience_r,Salience,r,tdi,rank,target,-5.68413286924939,-0.0656370224704993
182436,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-2.67297215496371,-0.0308659099697541
182436,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,2.29040556900728,0.0328946031839106
197449,TRUE,Salience_r,Salience,r,tdi,rank,target,3.45414648910411,0.0398867298737103
197449,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-3.37621065375307,-0.0389867664176335
197449,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-2.71690879741727,-0.039020277214099
203418,TRUE,Salience_r,Salience,r,tdi,rank,target,13.9850812146892,0.163841795056822
203418,TRUE,Salience_r,Salience,r,tdi,rank,distractor,3.7715395480226,0.0441853572524673
203418,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-0.179025423728821,-0.00260856717684768
204319,TRUE,Salience_r,Salience,r,tdi,rank,target,-0.0471461359967737,-0.000544532663286926
204319,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-4.20376815980628,-0.0485530579230641
204319,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-12.3990869652946,-0.178112806736008
233326,FALSE,Salience_r,Salience,r,tdi,rank,target,12.7416010895884,0.147211609208449
233326,FALSE,Salience_r,Salience,r,tdi,rank,distractor,5.704398708636,0.0659064514389085
233326,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,20.0658797417272,0.288339320952418
300618,TRUE,Salience_r,Salience,r,tdi,rank,target,3.27991323648103,0.0380244617850013
300618,TRUE,Salience_r,Salience,r,tdi,rank,distractor,0.961460855528657,0.0111463410532309
300618,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,2.02562550443906,0.0292070360650825
317332,TRUE,Salience_r,Salience,r,tdi,rank,target,2.08180740516546,0.0240453923570515
317332,TRUE,Salience_r,Salience,r,tdi,rank,distractor,2.95011097659403,0.0340745141712136
317332,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,28.8150221953189,0.413940469317337
346945,TRUE,Salience_r,Salience,r,tdi,rank,target,0.621664396690874,0.00717885261593686
346945,TRUE,Salience_r,Salience,r,tdi,rank,distractor,14.8415304681194,0.171386941881676
346945,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,9.2933060936239,0.133474066963566
352738,TRUE,Salience_r,Salience,r,tdi,rank,target,-2.57511728208232,-0.0298328167485335
352738,TRUE,Salience_r,Salience,r,tdi,rank,distractor,2.0346297417272,0.0235712511652986
352738,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,16.9319259483455,0.243967074061299
393550,FALSE,Salience_r,Salience,r,tdi,rank,target,-3.8477476795803,-0.0444331797895933
393550,FALSE,Salience_r,Salience,r,tdi,rank,distractor,8.55180589184825,0.0987548977638896
393550,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,2.16036117836968,0.031028071512744
448347,TRUE,Salience_r,Salience,r,tdi,rank,target,1.57522447538337,0.018191186899085
448347,TRUE,Salience_r,Salience,r,tdi,rank,distractor,1.93013518966908,0.0222898072779283
448347,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-1.43063962873285,-0.0205483259387076
580650,TRUE,Salience_r,Salience,r,tdi,rank,target,17.1683754539951,0.19827531345606
580650,TRUE,Salience_r,Salience,r,tdi,rank,distractor,13.9358605730428,0.160943423610707
580650,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-1.97949455205811,-0.0284329135115586
594156,TRUE,Salience_r,Salience,r,tdi,rank,target,17.7286117836965,0.204743861565579
594156,TRUE,Salience_r,Salience,r,tdi,rank,distractor,5.67504035512511,0.0655398003535353
594156,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,10.2433414043584,0.147131417132433
601127,TRUE,Salience_r,Salience,r,tdi,rank,target,7.35840395480227,0.085250689254664
601127,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-8.28742937853108,-0.0960139007057424
601127,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,5.46751412429379,0.0787828699053212
765864,TRUE,Salience_r,Salience,r,tdi,rank,target,-8.06903879136398,-0.0932280894942569
765864,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-9.80899414850688,-0.113331191975972
765864,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,15.8382011702986,0.22759276197692
814649,TRUE,Salience_r,Salience,r,tdi,rank,target,-5.88015158393865,-0.0679338784966238
814649,TRUE,Salience_r,Salience,r,tdi,rank,distractor,4.1492382970137,0.0479364938640004
814649,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-11.7284856739306,-0.168526204675989
843151,TRUE,Salience_r,Salience,r,tdi,rank,target,21.0001324152542,0.242730874859369
843151,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-10.8253884180791,-0.125125687279196
843151,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-8.66507768361582,-0.124567015385096
849971,TRUE,Salience_r,Salience,r,tdi,rank,target,-7.30104923325261,-0.0843709859877735
849971,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-8.22962066182407,-0.0951015651806692
849971,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-2.9459241323648,-0.0423406007581509
873968,TRUE,Salience_r,Salience,r,tdi,rank,target,3.18226013922517,0.0368249636122402
873968,TRUE,Salience_r,Salience,r,tdi,rank,distractor,10.9356083535109,0.126546341932247
873968,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,6.85378833736887,0.0986426988433927
877168,TRUE,Salience_r,Salience,r,tdi,rank,target,5.08813180992735,0.0588273315486868
877168,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-0.83709140435836,-0.00967817961882703
877168,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-7.10908494753833,-0.102226174646729
DMCC1328342,FALSE,Salience_r,Salience,r,tdi,rank,target,10.9960149313963,0.127052052518009
DMCC1328342,FALSE,Salience_r,Salience,r,tdi,rank,distractor,1.7192292171106,0.0198646147850485
DMCC1328342,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,27.4521791767555,0.394503444661378
DMCC1596165,FALSE,Salience_r,Salience,r,tdi,rank,target,-9.38897926755446,-0.108603385753569
DMCC1596165,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-10.4637560532688,-0.121035450468131
DMCC1596165,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-11.5010845439871,-0.165459379359371
DMCC1971064,TRUE,Salience_r,Salience,r,tdi,rank,target,-6.51674737691686,-0.075576147415181
DMCC1971064,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-5.33817594834543,-0.061907996284981
DMCC1971064,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,1.13236481033091,0.0163330705737222
DMCC2442951,TRUE,Salience_r,Salience,r,tdi,rank,target,-13.0788627421307,-0.151027381561917
DMCC2442951,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-9.14843119451171,-0.105640959458633
DMCC2442951,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,1.38698042776434,0.0199197394592069
DMCC2803654,FALSE,Salience_r,Salience,r,tdi,rank,target,4.23255271388217,0.0490540110268596
DMCC2803654,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-1.83850383373691,-0.0213077056399688
DMCC2803654,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-1.37603410008069,-0.0198348515966552
DMCC2834766,FALSE,Salience_r,Salience,r,tdi,rank,target,13.2225585149314,0.152977940927829
DMCC2834766,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-2.89648910411622,-0.0335108321560636
DMCC2834766,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-8.99596448748992,-0.129446006320906
DMCC3062542,TRUE,Salience_r,Salience,r,tdi,rank,target,-1.04548148708636,-0.0121455835852382
DMCC3062542,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-8.43722255851494,-0.0980170314610612
DMCC3062542,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-13.0457778450363,-0.188494910837402
DMCC4191255,FALSE,Salience_r,Salience,r,tdi,rank,target,3.44549535916062,0.0397925313576286
DMCC4191255,FALSE,Salience_r,Salience,r,tdi,rank,distractor,9.06305488297013,0.104670550394924
DMCC4191255,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,28.012610976594,0.402375100606848
DMCC4260551,FALSE,Salience_r,Salience,r,tdi,rank,target,2.08855427764325,0.0241454741102512
DMCC4260551,FALSE,Salience_r,Salience,r,tdi,rank,distractor,20.2299233252623,0.233875219395147
DMCC4260551,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-1.93734866828087,-0.0278564243760628
DMCC4854075,TRUE,Salience_r,Salience,r,tdi,rank,target,7.34931774616625,0.0848976342110076
DMCC4854075,TRUE,Salience_r,Salience,r,tdi,rank,distractor,5.00073143664244,0.0577673034367063
DMCC4854075,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,8.02514628732849,0.115299953416708
DMCC5009144,TRUE,Salience_r,Salience,r,tdi,rank,target,-1.65086511299434,-0.0191159926852999
DMCC5009144,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-5.46857344632772,-0.0633226840740583
DMCC5009144,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-8.8103813559322,-0.12688421094767
DMCC5195268,FALSE,Salience_r,Salience,r,tdi,rank,target,10.9484084947538,0.126432836584227
DMCC5195268,FALSE,Salience_r,Salience,r,tdi,rank,distractor,0.237843018563339,0.00274662454484844
DMCC5195268,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-1.95243139628733,-0.0280422128727362
DMCC5775387,FALSE,Salience_r,Salience,r,tdi,rank,target,6.74425570016141,0.0779945373750263
DMCC5775387,FALSE,Salience_r,Salience,r,tdi,rank,distractor,22.8220086763519,0.263927123735582
DMCC5775387,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,-1.73559826472962,-0.024963586271116
DMCC6371570,FALSE,Salience_r,Salience,r,tdi,rank,target,2.87219405770782,0.0332906401414908
DMCC6371570,FALSE,Salience_r,Salience,r,tdi,rank,distractor,0.0816434624697137,0.000946302051454449
DMCC6371570,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,0.799662025827281,0.0115276942733925
DMCC6418065,TRUE,Salience_r,Salience,r,tdi,rank,target,-3.35943174939467,-0.0387988995046667
DMCC6418065,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-0.232571630347073,-0.00268602668147588
DMCC6418065,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-16.9798476594027,-0.243901788456658
DMCC6484785,TRUE,Salience_r,Salience,r,tdi,rank,target,3.19330735472154,0.0369459690020062
DMCC6484785,TRUE,Salience_r,Salience,r,tdi,rank,distractor,0.973441283292952,0.0112625336313586
DMCC6484785,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,-33.1803117433414,-0.477457162443555
DMCC6661074,TRUE,Salience_r,Salience,r,tdi,rank,target,-3.87037807707828,-0.044694704313423
DMCC6661074,TRUE,Salience_r,Salience,r,tdi,rank,distractor,1.27731537530268,0.0147502987762988
DMCC6661074,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,27.5554630750606,0.395765562605956
DMCC6671683,TRUE,Salience_r,Salience,r,tdi,rank,target,3.6405934725585,0.042128775237894
DMCC6671683,TRUE,Salience_r,Salience,r,tdi,rank,distractor,4.14394168684423,0.0479534969339243
DMCC6671683,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,15.5204550040355,0.223377130065158
DMCC6705371,FALSE,Salience_r,Salience,r,tdi,rank,target,0.881664901129949,0.0101837861075894
DMCC6705371,FALSE,Salience_r,Salience,r,tdi,rank,distractor,-0.391772598870047,-0.00452522080054898
DMCC6705371,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,23.746645480226,0.3411423180015
DMCC6721369,TRUE,Salience_r,Salience,r,tdi,rank,target,12.441321125908,0.143689116094572
DMCC6721369,TRUE,Salience_r,Salience,r,tdi,rank,distractor,-0.937399112187251,-0.0108263462131473
DMCC6721369,TRUE,Salience_r,Salience,r,tdi,rank,incongruency,0.295853510895894,0.00424973364347735
DMCC6904377,FALSE,Salience_r,Salience,r,tdi,rank,target,-0.644376765536721,-0.00744295836719394
DMCC6904377,FALSE,Salience_r,Salience,r,tdi,rank,distractor,8.17072740112993,0.0943770587780982
DMCC6904377,FALSE,Salience_r,Salience,r,tdi,rank,incongruency,18.934145480226,0.272006346491363
DMCC7297690,TRUE,Salience_r,Salience,r,tdi,rank,target,0.0425116020984685,0.000490900798394228
