subj,is.analysis.group,roi.hemi,roi,hemi,model,y,param,coef,beta
DMCC6705371,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,9.11830357142857,0.129030293149293
DMCC6721369,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,-2.93803146258504,-0.0339494495451589
DMCC6721369,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,8.17952806122448,0.0945158276056808
DMCC6721369,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-11.9615221088435,-0.169281060724864
DMCC6904377,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,4.17644557823129,0.0482328569060282
DMCC6904377,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-0.353316326530617,-0.00408037301118907
DMCC6904377,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-5.94132653061224,-0.0840359687720431
DMCC7297690,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,0.406409438775509,0.00469360580770621
DMCC7297690,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-3.32052508503402,-0.0383486069386259
DMCC7297690,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-0.978210034013584,-0.0138363191079076
DMCC7921988,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,6.78053252551019,0.0784401922303805
DMCC7921988,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,0.124654549319708,0.00144205883155089
DMCC7921988,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-7.81680484693875,-0.110751532611516
DMCC8033964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,27.5215508078231,0.318693978317416
DMCC8033964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,6.32326211734693,0.0732220932676611
DMCC8033964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,11.2126381802721,0.159020968097889
DMCC8050964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,2.26134672619049,0.0261140285096044
DMCC8050964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-11.4964657738095,-0.132761169041383
DMCC8050964,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-12.0152529761905,-0.169935950861472
DMCC8078683,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,-6.62619579081632,-0.0769536060033307
DMCC8078683,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-7.89293686224492,-0.0916649571913015
DMCC8078683,FALSE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-14.757174744898,-0.209900542308346
DMCC9441378,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,-3.47597789115646,-0.0401388278200983
DMCC9441378,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-5.63966836734695,-0.0651240268631513
DMCC9441378,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,-6.43920068027211,-0.0910678890777198
DMCC9478705,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,3.64341517857142,0.0420741528681104
DMCC9478705,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,-2.1821056547619,-0.0251989527388474
DMCC9478705,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,6.1938244047619,0.087601438086901
DMCC9953810,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,target,-2.31510416666666,-0.0267340577611389
DMCC9953810,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,distractor,5.27343750000001,0.060895913347926
DMCC9953810,TRUE,CinguloParietal_r,CinguloParietal,r,tdclust,rank,conclust,14.109375,0.199548170898091
107321,TRUE,Default_r,Default,r,tdclust,rank,target,-1.36697491496598,-0.0157920742478623
107321,TRUE,Default_r,Default,r,tdclust,rank,distractor,-7.67129039115649,-0.088623124029361
107321,TRUE,Default_r,Default,r,tdclust,rank,conclust,-11.7018494897959,-0.165568902347838
115825,FALSE,Default_r,Default,r,tdclust,rank,target,2.8650882227891,0.0331284653956446
115825,FALSE,Default_r,Default,r,tdclust,rank,distractor,9.80965667517007,0.113427177956204
115825,FALSE,Default_r,Default,r,tdclust,rank,conclust,7.52386267006803,0.106549105633299
123117,TRUE,Default_r,Default,r,tdclust,rank,target,-0.709475977891156,-0.00819949803093783
123117,TRUE,Default_r,Default,r,tdclust,rank,distractor,-6.47547300170067,-0.0748378095684894
123117,TRUE,Default_r,Default,r,tdclust,rank,conclust,2.15981079931972,0.0305710889385508
130114,TRUE,Default_r,Default,r,tdclust,rank,target,-4.84855973639455,-0.0564096662347735
130114,TRUE,Default_r,Default,r,tdclust,rank,distractor,-6.39506271258505,-0.0744021674023183
130114,TRUE,Default_r,Default,r,tdclust,rank,conclust,-9.00802508503399,-0.128355947178799
130518,FALSE,Default_r,Default,r,tdclust,rank,target,13.6073554421769,0.157393395201171
130518,FALSE,Default_r,Default,r,tdclust,rank,distractor,-1.47300170068028,-0.0170378983478717
130518,FALSE,Default_r,Default,r,tdclust,rank,conclust,0.644132653061215,0.00912501778339814
132017,TRUE,Default_r,Default,r,tdclust,rank,target,2.86197916666666,0.0330552164488187
132017,TRUE,Default_r,Default,r,tdclust,rank,distractor,4.7630208333333,0.0550118206413916
132017,TRUE,Default_r,Default,r,tdclust,rank,conclust,-1.99479166666666,-0.028217381640507
138837,TRUE,Default_r,Default,r,tdclust,rank,target,0.793447066326534,0.00917637625135827
138837,TRUE,Default_r,Default,r,tdclust,rank,distractor,-6.93162733843539,-0.0801656760622602
138837,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.177349064625846,0.00251204714235529
141422,TRUE,Default_r,Default,r,tdclust,rank,target,11.469387755102,0.132540340800161
141422,TRUE,Default_r,Default,r,tdclust,rank,distractor,3.54081632653061,0.0409177030762063
141422,TRUE,Default_r,Default,r,tdclust,rank,conclust,10.9829931972789,0.155444081687054
150423,TRUE,Default_r,Default,r,tdclust,rank,target,4.61867559523809,0.0534324423297303
150423,TRUE,Default_r,Default,r,tdclust,rank,distractor,-0.21986607142857,-0.00254358223253093
150423,TRUE,Default_r,Default,r,tdclust,rank,conclust,3.37872023809525,0.0478724251614608
158136,TRUE,Default_r,Default,r,tdclust,rank,target,3.94937818877551,0.0458384638468856
158136,TRUE,Default_r,Default,r,tdclust,rank,distractor,-3.50932716836737,-0.04073101102125
158136,TRUE,Default_r,Default,r,tdclust,rank,conclust,-6.97039753401358,-0.0990842231056463
160830,TRUE,Default_r,Default,r,tdclust,rank,target,11.8137223639456,0.136686690859339
160830,TRUE,Default_r,Default,r,tdclust,rank,distractor,1.78916879251701,0.0207009741810348
160830,TRUE,Default_r,Default,r,tdclust,rank,conclust,3.63233418367347,0.0514719825898911
161832,TRUE,Default_r,Default,r,tdclust,rank,target,-1.79916028911564,-0.0207935229728335
161832,TRUE,Default_r,Default,r,tdclust,rank,distractor,-11.2374043367347,-0.129874601304016
161832,TRUE,Default_r,Default,r,tdclust,rank,conclust,-12.8782950680272,-0.182289737976222
165032,TRUE,Default_r,Default,r,tdclust,rank,target,9.16310586734694,0.105981817864691
165032,TRUE,Default_r,Default,r,tdclust,rank,distractor,2.19658801020408,0.0254060570500228
165032,TRUE,Default_r,Default,r,tdclust,rank,conclust,7.72863520408164,0.109480582290302
171330,TRUE,Default_r,Default,r,tdclust,rank,target,-4.08128720238095,-0.0471608026831104
171330,TRUE,Default_r,Default,r,tdclust,rank,distractor,-4.05264136904763,-0.046829789346745
171330,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.428943452380958,0.00607057324215205
178243,TRUE,Default_r,Default,r,tdclust,rank,target,5.68829719387754,0.0660786511437385
178243,TRUE,Default_r,Default,r,tdclust,rank,distractor,-4.5922087585034,-0.0533458344720409
178243,TRUE,Default_r,Default,r,tdclust,rank,conclust,-12.3702168367347,-0.175995608965491
178647,FALSE,Default_r,Default,r,tdclust,rank,target,-0.565449617346931,-0.00656289182830296
178647,FALSE,Default_r,Default,r,tdclust,rank,distractor,2.43492240646259,0.028260930547452
178647,FALSE,Default_r,Default,r,tdclust,rank,conclust,-3.39269770408162,-0.048227208649271
178950,TRUE,Default_r,Default,r,tdclust,rank,target,11.6859056122449,0.135707722822452
178950,TRUE,Default_r,Default,r,tdclust,rank,distractor,-3.37808248299323,-0.0392294697976221
178950,TRUE,Default_r,Default,r,tdclust,rank,conclust,2.28210034013607,0.0324580596581538
182436,TRUE,Default_r,Default,r,tdclust,rank,target,0.393415178571427,0.00456484861172923
182436,TRUE,Default_r,Default,r,tdclust,rank,distractor,-8.18210565476191,-0.0949380595196831
182436,TRUE,Default_r,Default,r,tdclust,rank,conclust,17.1938244047619,0.244339333096979
197449,TRUE,Default_r,Default,r,tdclust,rank,target,15.7224170918367,0.181553223277085
197449,TRUE,Default_r,Default,r,tdclust,rank,distractor,-4.49707695578232,-0.0519295991117863
197449,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.584502551020418,0.00826640522614864
203418,TRUE,Default_r,Default,r,tdclust,rank,target,-9.66193664965985,-0.111574511641788
203418,TRUE,Default_r,Default,r,tdclust,rank,distractor,-3.17904974489797,-0.0367111621234267
203418,TRUE,Default_r,Default,r,tdclust,rank,conclust,-4.88828656462584,-0.0691358164621348
204319,TRUE,Default_r,Default,r,tdclust,rank,target,6.51713966836734,0.0752722433259785
204319,TRUE,Default_r,Default,r,tdclust,rank,distractor,-2.82623830782314,-0.0326427402862396
204319,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.35283801020408,0.00499112934543242
233326,FALSE,Default_r,Default,r,tdclust,rank,target,1.8757706207483,0.0216607111755683
233326,FALSE,Default_r,Default,r,tdclust,rank,distractor,10.9698926445578,0.126676296969598
233326,FALSE,Default_r,Default,r,tdclust,rank,conclust,12.9212903911565,0.182744577188722
300618,TRUE,Default_r,Default,r,tdclust,rank,target,-1.18848320578231,-0.0137457931811879
300618,TRUE,Default_r,Default,r,tdclust,rank,distractor,-0.243914753401352,-0.00282107625735305
300618,TRUE,Default_r,Default,r,tdclust,rank,conclust,8.53576743197278,0.120910762299722
317332,TRUE,Default_r,Default,r,tdclust,rank,target,6.98331207482992,0.0807836883443583
317332,TRUE,Default_r,Default,r,tdclust,rank,distractor,-0.33365221088437,-0.00385972385748557
317332,TRUE,Default_r,Default,r,tdclust,rank,conclust,4.31653911564625,0.0611566288459337
346945,TRUE,Default_r,Default,r,tdclust,rank,target,10.824750212585,0.125098027074523
346945,TRUE,Default_r,Default,r,tdclust,rank,distractor,4.28791985544217,0.0495540593210041
346945,TRUE,Default_r,Default,r,tdclust,rank,conclust,21.0318346088436,0.297683912021603
352738,TRUE,Default_r,Default,r,tdclust,rank,target,-5.332243835034,-0.0626981165983482
352738,TRUE,Default_r,Default,r,tdclust,rank,distractor,-1.6503241921769,-0.0194050050649118
352738,TRUE,Default_r,Default,r,tdclust,rank,conclust,1.25653698979593,0.0180952839213415
393550,FALSE,Default_r,Default,r,tdclust,rank,target,1.54134778911563,0.0178025768695796
393550,FALSE,Default_r,Default,r,tdclust,rank,distractor,18.1202168367347,0.209288620911771
393550,FALSE,Default_r,Default,r,tdclust,rank,conclust,0.748086734693885,0.0105822936617691
448347,TRUE,Default_r,Default,r,tdclust,rank,target,5.36471619897959,0.0620109462394001
448347,TRUE,Default_r,Default,r,tdclust,rank,distractor,-8.02925701530612,-0.0928104687463577
448347,TRUE,Default_r,Default,r,tdclust,rank,conclust,-5.81170280612247,-0.0822755195460098
580650,TRUE,Default_r,Default,r,tdclust,rank,target,7.32148171768706,0.0846102960314325
580650,TRUE,Default_r,Default,r,tdclust,rank,distractor,4.73889243197275,0.0547647466716612
580650,TRUE,Default_r,Default,r,tdclust,rank,conclust,-5.98777636054421,-0.0847491660203009
594156,TRUE,Default_r,Default,r,tdclust,rank,target,4.59624787414965,0.0530753589400061
594156,TRUE,Default_r,Default,r,tdclust,rank,distractor,-3.0562818877551,-0.03529253918762
594156,TRUE,Default_r,Default,r,tdclust,rank,conclust,12.9941539115646,0.183773604663205
601127,TRUE,Default_r,Default,r,tdclust,rank,target,3.18266369047619,0.0367724661673535
601127,TRUE,Default_r,Default,r,tdclust,rank,distractor,1.40662202380953,0.016252097554502
601127,TRUE,Default_r,Default,r,tdclust,rank,conclust,-1.98735119047619,-0.0281223919218084
765864,TRUE,Default_r,Default,r,tdclust,rank,target,1.36814413265306,0.0158055817177684
765864,TRUE,Default_r,Default,r,tdclust,rank,distractor,-5.06117134353743,-0.0584695393918655
765864,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.37553146258504,0.00531337649757856
814649,TRUE,Default_r,Default,r,tdclust,rank,target,5.88926977040816,0.0683742526639614
814649,TRUE,Default_r,Default,r,tdclust,rank,distractor,-1.74428677721089,-0.0202511193191882
814649,TRUE,Default_r,Default,r,tdclust,rank,conclust,5.50228528911566,0.0782383851417011
843151,TRUE,Default_r,Default,r,tdclust,rank,target,6.31281887755102,0.0729359064902086
843151,TRUE,Default_r,Default,r,tdclust,rank,distractor,-2.72438350340136,-0.0314764900279595
843151,TRUE,Default_r,Default,r,tdclust,rank,conclust,-4.53975340136053,-0.0642385823501809
849971,TRUE,Default_r,Default,r,tdclust,rank,target,-0.869765093537417,-0.0100490950751248
849971,TRUE,Default_r,Default,r,tdclust,rank,distractor,1.87019026360542,0.0216078110137851
849971,TRUE,Default_r,Default,r,tdclust,rank,conclust,-16.4685905612245,-0.233038160203311
873968,TRUE,Default_r,Default,r,tdclust,rank,target,-0.894212372448992,-0.0103362327656937
873968,TRUE,Default_r,Default,r,tdclust,rank,distractor,15.2534810799319,0.176315532849861
873968,TRUE,Default_r,Default,r,tdclust,rank,conclust,12.5513924319728,0.177688427611703
877168,TRUE,Default_r,Default,r,tdclust,rank,target,13.7542782738095,0.158899582555792
877168,TRUE,Default_r,Default,r,tdclust,rank,distractor,1.98084077380953,0.0228841358159207
877168,TRUE,Default_r,Default,r,tdclust,rank,conclust,-7.39099702380951,-0.104576380545524
DMCC1328342,FALSE,Default_r,Default,r,tdclust,rank,target,5.98567708333333,0.0691225897351776
DMCC1328342,FALSE,Default_r,Default,r,tdclust,rank,distractor,-0.214843750000003,-0.00248101529395354
DMCC1328342,FALSE,Default_r,Default,r,tdclust,rank,conclust,-0.252604166666663,-0.00357266961745477
DMCC1596165,FALSE,Default_r,Default,r,tdclust,rank,target,-3.86227147108843,-0.0446460896604411
DMCC1596165,FALSE,Default_r,Default,r,tdclust,rank,distractor,-3.76740539965988,-0.0435494813141771
DMCC1596165,FALSE,Default_r,Default,r,tdclust,rank,conclust,-8.59029549319728,-0.121617021674775
DMCC1971064,TRUE,Default_r,Default,r,tdclust,rank,target,-3.17854485544218,-0.0367441670292104
DMCC1971064,TRUE,Default_r,Default,r,tdclust,rank,distractor,6.90516050170066,0.0798240649030261
DMCC1971064,TRUE,Default_r,Default,r,tdclust,rank,conclust,6.76206420068028,0.0957381390234775
DMCC2442951,TRUE,Default_r,Default,r,tdclust,rank,target,4.4704506802721,0.0519482195936111
DMCC2442951,TRUE,Default_r,Default,r,tdclust,rank,distractor,-1.77657312925168,-0.0206444087281283
DMCC2442951,TRUE,Default_r,Default,r,tdclust,rank,conclust,-3.5106292517007,-0.0499631667023224
DMCC2803654,FALSE,Default_r,Default,r,tdclust,rank,target,10.2255527210884,0.118932134230917
DMCC2803654,FALSE,Default_r,Default,r,tdclust,rank,distractor,3.38329081632651,0.0393506354604902
DMCC2803654,FALSE,Default_r,Default,r,tdclust,rank,conclust,22.6866496598639,0.323168047345191
DMCC2834766,FALSE,Default_r,Default,r,tdclust,rank,target,5.69047619047619,0.0660969645891856
DMCC2834766,FALSE,Default_r,Default,r,tdclust,rank,distractor,2.52380952380954,0.0293149717424844
DMCC2834766,FALSE,Default_r,Default,r,tdclust,rank,conclust,12.9761904761905,0.184597470817407
DMCC3062542,TRUE,Default_r,Default,r,tdclust,rank,target,6.06271258503401,0.0701261109803651
DMCC3062542,TRUE,Default_r,Default,r,tdclust,rank,distractor,4.4406887755102,0.0513645054969965
DMCC3062542,TRUE,Default_r,Default,r,tdclust,rank,conclust,-5.29039115646257,-0.0749456081048343
DMCC4191255,FALSE,Default_r,Default,r,tdclust,rank,target,-3.8954081632653,-0.0449831998291943
DMCC4191255,FALSE,Default_r,Default,r,tdclust,rank,distractor,-6.76445578231294,-0.0781142446280816
DMCC4191255,FALSE,Default_r,Default,r,tdclust,rank,conclust,5.04421768707484,0.0713406111315959
DMCC4260551,FALSE,Default_r,Default,r,tdclust,rank,target,-1.73477359693877,-0.0201212892906529
DMCC4260551,FALSE,Default_r,Default,r,tdclust,rank,distractor,7.3117293792517,0.0848072753208279
DMCC4260551,FALSE,Default_r,Default,r,tdclust,rank,conclust,25.3413584183674,0.359988413138335
DMCC4854075,TRUE,Default_r,Default,r,tdclust,rank,target,1.5322863520408,0.0177710629791999
DMCC4854075,TRUE,Default_r,Default,r,tdclust,rank,distractor,4.81762861394555,0.0558736174833086
DMCC4854075,TRUE,Default_r,Default,r,tdclust,rank,conclust,6.02705144557824,0.0856099021501474
DMCC5009144,TRUE,Default_r,Default,r,tdclust,rank,target,-4.70269982993198,-0.0545097122927057
DMCC5009144,TRUE,Default_r,Default,r,tdclust,rank,distractor,-3.70716411564628,-0.0429703057123772
DMCC5009144,TRUE,Default_r,Default,r,tdclust,rank,conclust,-0.132865646258498,-0.0018861879441812
DMCC5195268,FALSE,Default_r,Default,r,tdclust,rank,target,4.08421024659863,0.047569967978827
DMCC5195268,FALSE,Default_r,Default,r,tdclust,rank,distractor,-8.98684630102043,-0.104672376042886
DMCC5195268,FALSE,Default_r,Default,r,tdclust,rank,conclust,-9.24473852040815,-0.131875776572131
DMCC5775387,FALSE,Default_r,Default,r,tdclust,rank,target,-5.65850871598638,-0.0654156843248341
DMCC5775387,FALSE,Default_r,Default,r,tdclust,rank,distractor,-4.5442974064626,-0.0525347471462716
DMCC5775387,FALSE,Default_r,Default,r,tdclust,rank,conclust,-8.53438562925169,-0.120836403868594
DMCC6371570,FALSE,Default_r,Default,r,tdclust,rank,target,2.76783056972788,0.0320213686425768
DMCC6371570,FALSE,Default_r,Default,r,tdclust,rank,distractor,0.100791879251697,0.00116607351511932
DMCC6371570,FALSE,Default_r,Default,r,tdclust,rank,conclust,-1.97634991496599,-0.0280033415653053
DMCC6418065,TRUE,Default_r,Default,r,tdclust,rank,target,-2.90595769557822,-0.0335563094375508
DMCC6418065,TRUE,Default_r,Default,r,tdclust,rank,distractor,-1.25603210034015,-0.0145039282184471
DMCC6418065,TRUE,Default_r,Default,r,tdclust,rank,conclust,-0.352412840136047,-0.00498404845606915
DMCC6484785,TRUE,Default_r,Default,r,tdclust,rank,target,14.031356292517,0.163014016162689
DMCC6484785,TRUE,Default_r,Default,r,tdclust,rank,distractor,-1.94632227891156,-0.0226120557997304
DMCC6484785,TRUE,Default_r,Default,r,tdclust,rank,conclust,4.93813775510203,0.0702642030932323
DMCC6661074,TRUE,Default_r,Default,r,tdclust,rank,target,-7.60560161564624,-0.0879005905554398
DMCC6661074,TRUE,Default_r,Default,r,tdclust,rank,distractor,0.999309098639469,0.0115493637922251
DMCC6661074,TRUE,Default_r,Default,r,tdclust,rank,conclust,13.1163903061225,0.185659929320379
DMCC6671683,TRUE,Default_r,Default,r,tdclust,rank,target,6.91637436224489,0.0836809943356909
DMCC6671683,TRUE,Default_r,Default,r,tdclust,rank,distractor,9.99561543367347,0.120936634525301
DMCC6671683,TRUE,Default_r,Default,r,tdclust,rank,conclust,3.08157950680273,0.0456633055373854
DMCC6705371,FALSE,Default_r,Default,r,tdclust,rank,target,9.27888499149658,0.107174584640953
DMCC6705371,FALSE,Default_r,Default,r,tdclust,rank,distractor,4.93327487244895,0.0569811659330729
DMCC6705371,FALSE,Default_r,Default,r,tdclust,rank,conclust,1.75664328231294,0.0248499332203246
DMCC6721369,TRUE,Default_r,Default,r,tdclust,rank,target,0.164301658163264,0.00189727587722775
DMCC6721369,TRUE,Default_r,Default,r,tdclust,rank,distractor,-5.61880846088435,-0.064883275499295
DMCC6721369,TRUE,Default_r,Default,r,tdclust,rank,conclust,0.152476615646274,0.00215644016329155
DMCC6904377,FALSE,Default_r,Default,r,tdclust,rank,target,0.320179634353741,0.00369993003278367
DMCC6904377,FALSE,Default_r,Default,r,tdclust,rank,distractor,-10.1139721513606,-0.116874982973505
DMCC6904377,FALSE,Default_r,Default,r,tdclust,rank,conclust,-8.82892219387753,-0.124954852507262
DMCC7297690,TRUE,Default_r,Default,r,tdclust,rank,target,12.6927349064626,0.147798306040831
DMCC7297690,TRUE,Default_r,Default,r,tdclust,rank,distractor,-0.775643069727909,-0.00903183849996942
DMCC7297690,TRUE,Default_r,Default,r,tdclust,rank,conclust,3.57307610544219,0.0509567995004798
DMCC7921988,TRUE,Default_r,Default,r,tdclust,rank,target,0.418287627551027,0.00486364329017079
DMCC7921988,TRUE,Default_r,Default,r,tdclust,rank,distractor,-2.30901892006804,-0.0268481390262884
DMCC7921988,TRUE,Default_r,Default,r,tdclust,rank,conclust,2.75972576530613,0.0393005161589128
DMCC8033964,TRUE,Default_r,Default,r,tdclust,rank,target,3.03239264455782,0.0359810386949474
DMCC8033964,TRUE,Default_r,Default,r,tdclust,rank,distractor,5.15255633503401,0.0611379694517724
DMCC8033964,TRUE,Default_r,Default,r,tdclust,rank,conclust,11.3610225340136,0.165101611609848
DMCC8050964,TRUE,Default_r,Default,r,tdclust,rank,target,-5.08458227040816,-0.0587563874398645
DMCC8050964,TRUE,Default_r,Default,r,tdclust,rank,distractor,-4.76873405612249,-0.0551065104069437
DMCC8050964,TRUE,Default_r,Default,r,tdclust,rank,conclust,-14.8408269557823,-0.210040739132523
DMCC8078683,FALSE,Default_r,Default,r,tdclust,rank,target,-0.0585406037414987,-0.000675994103803319
DMCC8078683,FALSE,Default_r,Default,r,tdclust,rank,distractor,9.45522427721089,0.109183634144874
DMCC8078683,FALSE,Default_r,Default,r,tdclust,rank,conclust,-14.0179102891157,-0.198250648516223
DMCC9441378,TRUE,Default_r,Default,r,tdclust,rank,target,-8.28993941326528,-0.095739421595328
DMCC9441378,TRUE,Default_r,Default,r,tdclust,rank,distractor,-11.0157578656463,-0.127219540929763
DMCC9441378,TRUE,Default_r,Default,r,tdclust,rank,conclust,-5.48963647959184,-0.0776477112692794
DMCC9478705,TRUE,Default_r,Default,r,tdclust,rank,target,-7.15598426870747,-0.0826361710957258
DMCC9478705,TRUE,Default_r,Default,r,tdclust,rank,distractor,3.74356930272106,0.0432301444206839
DMCC9478705,TRUE,Default_r,Default,r,tdclust,rank,conclust,7.14742772108846,0.101087210123363
DMCC9953810,TRUE,Default_r,Default,r,tdclust,rank,target,-0.833359906462592,-0.00962339721822636
DMCC9953810,TRUE,Default_r,Default,r,tdclust,rank,distractor,12.0829347363946,0.139530207331194
DMCC9953810,TRUE,Default_r,Default,r,tdclust,rank,conclust,16.0831738945578,0.227464274956791
107321,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,5.90951849489795,0.068239682753629
107321,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-0.023889243197322,-0.000275859087066856
107321,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-0.209555697278882,-0.00296367109972543
115825,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,0.491656037414964,0.00571259577258335
115825,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,6.45817389455781,0.0750381040424845
115825,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,3.86660289115646,0.0550233867859209
123117,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,-3.10302402210883,-0.0358620166885169
123117,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-7.29536033163264,-0.0843133446913989
123117,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-2.61814413265307,-0.0370585780747515
130114,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,3.33134034863946,0.041508259102806
130114,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,5.97010522959184,0.074387078114706
130114,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-5.34529124149659,-0.0815703858413099
130518,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,8.55333227040816,0.0987748785897702
130518,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,2.13331738945578,0.0246357980112569
130518,FALSE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-4.01333971088434,-0.0567626565977484
132017,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,-0.63937606292516,-0.00740604836536808
132017,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-7.4239742772109,-0.0859936987767838
132017,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,6.24707695578232,0.0886242670162085
138837,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,14.8698713860544,0.171888904265428
138837,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-0.951929209183673,-0.0110038657670093
138837,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,16.4692283163265,0.233162933533502
141422,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,3.81999362244898,0.0441489986328646
141422,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-1.03342899659864,-0.0119436993532848
141422,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,12.3366284013606,0.174622552668265
150423,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,-2.51764455782313,-0.0294807012085987
150423,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-1.51466836734694,-0.0177362151575838
150423,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,11.3107993197279,0.162211753684999
158136,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,4.32374043367346,0.0501278542718297
158136,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-1.39389349489799,-0.0161602878467273
158136,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,26.1091092687075,0.37072953476617
160830,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,-9.08025085034013,-0.104897260814116
160830,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-2.28709608843541,-0.0264210888938785
160830,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-1.9815051020408,-0.0280354238012307
161832,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,8.27758290816325,0.0961573375404174
161832,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,-8.0029230442177,-0.0929667248290455
161832,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-9.00116921768707,-0.128062933639442
165032,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,21.2248883928571,0.245205589001375
165032,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,distractor,9.62332589285714,0.11117576922121
165032,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,conclust,-0.567336309523825,-0.0080273307661914
171330,TRUE,DorsalAttn_r,DorsalAttn,r,tdclust,rank,target,-5.89750744047617,-0.0683070842769516
