subj,is.analysis.group,roi,model,y,param,coef,beta
115825,FALSE,cingulooperc_L,tdic,r,incongruency,-0.00246786335338509,-0.0378082369068622
115825,FALSE,cingulooperc_L,tdic,r,congruency,-0.00648214215731252,-0.0435053904755972
123117,TRUE,cingulooperc_L,tdic,r,target,0.00998828810770448,0.0918589484812096
123117,TRUE,cingulooperc_L,tdic,r,distractor,-0.00255740280371852,-0.0235195791169931
123117,TRUE,cingulooperc_L,tdic,r,incongruency,0.00649089594453418,0.0742442229341435
123117,TRUE,cingulooperc_L,tdic,r,congruency,-0.00725979803004671,-0.0363782464602211
130114,TRUE,cingulooperc_L,tdic,r,target,0.0144966623928335,0.0791079275453813
130114,TRUE,cingulooperc_L,tdic,r,distractor,0.0193018071514313,0.105329483453046
130114,TRUE,cingulooperc_L,tdic,r,incongruency,0.00187411107517144,0.0127196429250519
130114,TRUE,cingulooperc_L,tdic,r,congruency,0.0044798119572976,0.0133198268805189
130518,FALSE,cingulooperc_L,tdic,r,target,0.0128640172634285,0.0764399737102896
130518,FALSE,cingulooperc_L,tdic,r,distractor,-0.0106821612943918,-0.0634750491849669
130518,FALSE,cingulooperc_L,tdic,r,incongruency,-0.025757475074464,-0.190359613052933
130518,FALSE,cingulooperc_L,tdic,r,congruency,0.0215204279849408,0.0696757468100619
132017,TRUE,cingulooperc_L,tdic,r,target,0.0208044926608277,0.112863665400599
132017,TRUE,cingulooperc_L,tdic,r,distractor,0.0131442598761695,0.0713071629665733
132017,TRUE,cingulooperc_L,tdic,r,incongruency,0.0259276107027681,0.174939196905577
132017,TRUE,cingulooperc_L,tdic,r,congruency,-0.0171458747184171,-0.0506808022027873
138837,TRUE,cingulooperc_L,tdic,r,target,0.0169170476735061,0.146234108055478
138837,TRUE,cingulooperc_L,tdic,r,distractor,0.00269194517832838,0.0232696750452268
138837,TRUE,cingulooperc_L,tdic,r,incongruency,0.0400933541733095,0.43104648511945
138837,TRUE,cingulooperc_L,tdic,r,congruency,-0.043983680328066,-0.207158370816747
141422,TRUE,cingulooperc_L,tdic,r,target,0.005995526061614,0.0413162701237534
141422,TRUE,cingulooperc_L,tdic,r,distractor,-0.0106967588819152,-0.0737133280502982
141422,TRUE,cingulooperc_L,tdic,r,incongruency,-0.00332557038184553,-0.0285028027237049
141422,TRUE,cingulooperc_L,tdic,r,congruency,0.0346716951227342,0.130183427522739
150423,TRUE,cingulooperc_L,tdic,r,target,0.00578743661738228,0.0480401360896039
150423,TRUE,cingulooperc_L,tdic,r,distractor,0.000273948532504196,0.0022739816698009
150423,TRUE,cingulooperc_L,tdic,r,incongruency,0.038536064486196,0.397844127231018
150423,TRUE,cingulooperc_L,tdic,r,congruency,-0.0386207280385202,-0.174672787572874
158136,TRUE,cingulooperc_L,tdic,r,target,0.00342623173020591,0.0235503202799658
158136,TRUE,cingulooperc_L,tdic,r,distractor,-0.0127719284483689,-0.0877882844000795
158136,TRUE,cingulooperc_L,tdic,r,incongruency,0.0408348074640772,0.349090642552549
158136,TRUE,cingulooperc_L,tdic,r,congruency,-0.0562726202842424,-0.210748278960292
160830,TRUE,cingulooperc_L,tdic,r,target,-0.00304583822971652,-0.0162368008942087
160830,TRUE,cingulooperc_L,tdic,r,distractor,-0.0017371002138976,-0.00926016031684177
160830,TRUE,cingulooperc_L,tdic,r,incongruency,-0.0136127200141269,-0.0902539367040781
160830,TRUE,cingulooperc_L,tdic,r,congruency,-0.0236919229602773,-0.0688146264899884
161832,TRUE,cingulooperc_L,tdic,r,target,-0.0159424146556924,-0.0674993729607309
161832,TRUE,cingulooperc_L,tdic,r,distractor,0.00883238540354604,0.0373958706609104
161832,TRUE,cingulooperc_L,tdic,r,incongruency,-0.0326900744523964,-0.172142916912407
