subj,is.analysis.group,roi,param,beta
DMCC6661074,TRUE,dmfc_R,target,0.0913479426668108
DMCC6671683,TRUE,dmfc_R,target,0.0723666153939531
DMCC6705371,FALSE,dmfc_R,target,-0.00240650393856909
DMCC6721369,TRUE,dmfc_R,target,0.306610954868271
DMCC6904377,FALSE,dmfc_R,target,-0.0233772834326099
DMCC7297690,TRUE,dmfc_R,target,-0.00750094726593495
DMCC7921988,TRUE,dmfc_R,target,0.0965155949926442
DMCC8033964,TRUE,dmfc_R,target,0.263154430096942
DMCC8050964,TRUE,dmfc_R,target,0.0921507358363807
DMCC8078683,FALSE,dmfc_R,target,0.0333859837918881
DMCC9441378,TRUE,dmfc_R,target,-0.0472267025528173
DMCC9478705,TRUE,dmfc_R,target,0.281459906048475
DMCC9953810,TRUE,dmfc_R,target,0.0639594708621069
107321,TRUE,dmfc.alt_L,target,-0.0227470982059802
115825,FALSE,dmfc.alt_L,target,-0.0519757846597366
123117,TRUE,dmfc.alt_L,target,0.086473932556011
130114,TRUE,dmfc.alt_L,target,-0.0039370461055551
130518,FALSE,dmfc.alt_L,target,0.0918259395201246
132017,TRUE,dmfc.alt_L,target,-0.0484439273746569
138837,TRUE,dmfc.alt_L,target,0.17024222538689
141422,TRUE,dmfc.alt_L,target,0.00430983219684277
150423,TRUE,dmfc.alt_L,target,-0.0516862229490018
158136,TRUE,dmfc.alt_L,target,-0.069468286872329
160830,TRUE,dmfc.alt_L,target,0.0507770094369913
161832,TRUE,dmfc.alt_L,target,0.0635600015563308
165032,TRUE,dmfc.alt_L,target,0.0362777396513076
171330,TRUE,dmfc.alt_L,target,-0.0914755267488281
178243,TRUE,dmfc.alt_L,target,-0.204500519145659
178647,FALSE,dmfc.alt_L,target,-0.0221950719175735
178950,TRUE,dmfc.alt_L,target,0.0427152976772116
182436,TRUE,dmfc.alt_L,target,-0.216887636477983
197449,TRUE,dmfc.alt_L,target,-0.00328447440915371
203418,TRUE,dmfc.alt_L,target,0.0474498594136428
204319,TRUE,dmfc.alt_L,target,-0.0113417802313131
233326,FALSE,dmfc.alt_L,target,0.0847632101232457
300618,TRUE,dmfc.alt_L,target,0.0553861217468728
317332,TRUE,dmfc.alt_L,target,0.116646595178607
346945,TRUE,dmfc.alt_L,target,0.122763993750723
352738,TRUE,dmfc.alt_L,target,0.0304248888400561
393550,FALSE,dmfc.alt_L,target,0.0242985611700671
448347,TRUE,dmfc.alt_L,target,-0.0327442205218493
580650,TRUE,dmfc.alt_L,target,0.0546373901452844
594156,TRUE,dmfc.alt_L,target,0.0824335518837529
