subj,is.analysis.group,roi,param,beta
DMCC5775387,FALSE,dlpfc.alt_L,target,0.0594275360465204
DMCC6371570,FALSE,dlpfc.alt_L,target,-0.0942643366568391
DMCC6418065,TRUE,dlpfc.alt_L,target,-0.009081370481267
DMCC6484785,TRUE,dlpfc.alt_L,target,0.0754726590034135
DMCC6661074,TRUE,dlpfc.alt_L,target,-0.0859441251033823
DMCC6671683,TRUE,dlpfc.alt_L,target,0.00702355695956113
DMCC6705371,FALSE,dlpfc.alt_L,target,-0.0047650124872899
DMCC6721369,TRUE,dlpfc.alt_L,target,-0.107677988992372
DMCC6904377,FALSE,dlpfc.alt_L,target,-0.0972013892151061
DMCC7297690,TRUE,dlpfc.alt_L,target,-0.0354870351873183
DMCC7921988,TRUE,dlpfc.alt_L,target,0.0946797427382066
DMCC8033964,TRUE,dlpfc.alt_L,target,0.131915684191456
DMCC8050964,TRUE,dlpfc.alt_L,target,0.188716569558478
DMCC8078683,FALSE,dlpfc.alt_L,target,0.0876455898890252
DMCC9441378,TRUE,dlpfc.alt_L,target,0.00667378397577211
DMCC9478705,TRUE,dlpfc.alt_L,target,0.184912284576268
DMCC9953810,TRUE,dlpfc.alt_L,target,0.0691413510003408
107321,TRUE,dlpfc.alt_R,target,0.0626042006226029
115825,FALSE,dlpfc.alt_R,target,-0.122844623156313
123117,TRUE,dlpfc.alt_R,target,0.0891260461110114
130114,TRUE,dlpfc.alt_R,target,-0.0225448965925764
130518,FALSE,dlpfc.alt_R,target,-0.11392319587268
132017,TRUE,dlpfc.alt_R,target,-0.172541742149971
138837,TRUE,dlpfc.alt_R,target,0.0293733876039074
141422,TRUE,dlpfc.alt_R,target,-0.0204856843335773
150423,TRUE,dlpfc.alt_R,target,-0.0366976609586145
158136,TRUE,dlpfc.alt_R,target,-0.0440073286028338
160830,TRUE,dlpfc.alt_R,target,0.0202706954103282
161832,TRUE,dlpfc.alt_R,target,0.0778341308117218
165032,TRUE,dlpfc.alt_R,target,0.0352166672129478
171330,TRUE,dlpfc.alt_R,target,-0.0437013546220832
178243,TRUE,dlpfc.alt_R,target,0.00690694353697614
178647,FALSE,dlpfc.alt_R,target,-0.00710582342659021
178950,TRUE,dlpfc.alt_R,target,-0.0126933487669345
182436,TRUE,dlpfc.alt_R,target,-0.22701829076696
197449,TRUE,dlpfc.alt_R,target,0.00232577186037525
203418,TRUE,dlpfc.alt_R,target,0.0578156540060039
204319,TRUE,dlpfc.alt_R,target,0.0623627362168527
233326,FALSE,dlpfc.alt_R,target,0.130720034620215
300618,TRUE,dlpfc.alt_R,target,-0.0208633506851334
317332,TRUE,dlpfc.alt_R,target,0.0197095508614818
346945,TRUE,dlpfc.alt_R,target,0.074762804699775
352738,TRUE,dlpfc.alt_R,target,0.041178724094031
393550,FALSE,dlpfc.alt_R,target,0.0110945669758756
448347,TRUE,dlpfc.alt_R,target,0.0700412600634917
580650,TRUE,dlpfc.alt_R,target,0.00964988632692234
594156,TRUE,dlpfc.alt_R,target,0.0281724352670755
601127,TRUE,dlpfc.alt_R,target,-0.0658187603788192
765864,TRUE,dlpfc.alt_R,target,0.0140277628931477
814649,TRUE,dlpfc.alt_R,target,0.0309670703033735
843151,TRUE,dlpfc.alt_R,target,-0.0430081433718444
849971,TRUE,dlpfc.alt_R,target,0.08508578648226
873968,TRUE,dlpfc.alt_R,target,0.0207992090377314
877168,TRUE,dlpfc.alt_R,target,-0.0574290584951413
DMCC1328342,FALSE,dlpfc.alt_R,target,-0.0266711475342633
DMCC1596165,FALSE,dlpfc.alt_R,target,0.0790602746983295
DMCC1971064,TRUE,dlpfc.alt_R,target,0.0414858628803389
DMCC2442951,TRUE,dlpfc.alt_R,target,0.0614328948948296
DMCC2803654,FALSE,dlpfc.alt_R,target,0.131802601080614
DMCC2834766,FALSE,dlpfc.alt_R,target,-0.115125328301113
DMCC3062542,TRUE,dlpfc.alt_R,target,-0.160395177139333
DMCC4191255,FALSE,dlpfc.alt_R,target,0.0065757861242631
DMCC5009144,TRUE,dlpfc.alt_R,target,0.019590427456112
DMCC5195268,FALSE,dlpfc.alt_R,target,0.0872366162781766
DMCC5775387,FALSE,dlpfc.alt_R,target,0.0526534359785749
DMCC6371570,FALSE,dlpfc.alt_R,target,-0.119571380794416
DMCC6418065,TRUE,dlpfc.alt_R,target,0.0100994031324978
DMCC6484785,TRUE,dlpfc.alt_R,target,-0.0202680712728836
DMCC6661074,TRUE,dlpfc.alt_R,target,-0.0348232291401504
DMCC6671683,TRUE,dlpfc.alt_R,target,-0.0149509122180982
DMCC6705371,FALSE,dlpfc.alt_R,target,-0.0067689632243876
DMCC6721369,TRUE,dlpfc.alt_R,target,0.00974546229150032
DMCC6904377,FALSE,dlpfc.alt_R,target,-0.0893537205906867
DMCC7297690,TRUE,dlpfc.alt_R,target,-0.0687034516687104
DMCC7921988,TRUE,dlpfc.alt_R,target,0.125488136831617
DMCC8033964,TRUE,dlpfc.alt_R,target,0.189286234895948
DMCC8050964,TRUE,dlpfc.alt_R,target,0.180493593007766
DMCC8078683,FALSE,dlpfc.alt_R,target,-0.00655388095898711
DMCC9441378,TRUE,dlpfc.alt_R,target,-0.0677134071644216
DMCC9478705,TRUE,dlpfc.alt_R,target,0.212280165710172
DMCC9953810,TRUE,dlpfc.alt_R,target,0.0100451333565116
107321,TRUE,dmfc_L,target,0.1372335182056
115825,FALSE,dmfc_L,target,-0.0661213291955133
123117,TRUE,dmfc_L,target,0.112464065208896
130114,TRUE,dmfc_L,target,0.0417634141604169
130518,FALSE,dmfc_L,target,0.0513075106739854
132017,TRUE,dmfc_L,target,-0.149267601534948
138837,TRUE,dmfc_L,target,0.216126552618501
141422,TRUE,dmfc_L,target,-0.0019639448878887
150423,TRUE,dmfc_L,target,0.00766259013396629
158136,TRUE,dmfc_L,target,-0.0736739281650521
160830,TRUE,dmfc_L,target,0.0675416398834702
161832,TRUE,dmfc_L,target,-0.0118000874853565
165032,TRUE,dmfc_L,target,0.0203509496154187
171330,TRUE,dmfc_L,target,-0.0808491618576626
178243,TRUE,dmfc_L,target,-0.113096534168421
178647,FALSE,dmfc_L,target,-0.0658041906721117
178950,TRUE,dmfc_L,target,0.171640598763958
182436,TRUE,dmfc_L,target,-0.200720565087493
197449,TRUE,dmfc_L,target,0.00568656742181973
203418,TRUE,dmfc_L,target,0.0819286471665652
204319,TRUE,dmfc_L,target,-0.0243153740895776
233326,FALSE,dmfc_L,target,0.0856890867248001
300618,TRUE,dmfc_L,target,0.0302176753097868
317332,TRUE,dmfc_L,target,0.159049874514666
346945,TRUE,dmfc_L,target,0.104552942433049
352738,TRUE,dmfc_L,target,0.0201915494758694
393550,FALSE,dmfc_L,target,0.0350164243115787
448347,TRUE,dmfc_L,target,0.0042326013773165
580650,TRUE,dmfc_L,target,0.0505946817733607
594156,TRUE,dmfc_L,target,-0.0202402289047303
601127,TRUE,dmfc_L,target,0.013612780356809
765864,TRUE,dmfc_L,target,0.0676402663895749
814649,TRUE,dmfc_L,target,-0.0734706195902897
843151,TRUE,dmfc_L,target,0.0293957864406355
849971,TRUE,dmfc_L,target,0.0146174919702266
873968,TRUE,dmfc_L,target,0.00141004281962196
877168,TRUE,dmfc_L,target,0.0604577944402054
DMCC1328342,FALSE,dmfc_L,target,-0.0299522696103344
